state,state_ab,city,zip_code,pop,rent_median,family_median,hc_mortgage_median,hc_mortgage_samples,married,divorced,num_married,num_divorced
Virginia,VA,Smithfield,23430,4140,695,62669,1798,684,0.59783,0.1266,2475,524
Virginia,VA,Windsor,23487,5374,809,63539,1302,886,0.57765,0.09422,3104,506
Virginia,VA,Williamsburg,23185,5718,1039,114002,2253,1072,0.7098,0.08543,4059,488
Virginia,VA,Williamsburg,23185,5433,1143,91045,1668,1225,0.54215,0.07566,2946,411
Virginia,VA,Williamsburg,23188,10452,1230,99338,1984,1883,0.80393,0.0419,8403,438
Virginia,VA,Williamsburg,23188,5902,1845,111563,1767,1271,0.77108,0.01874,4551,111
Virginia,VA,Toano,23168,7187,1062,92704,1724,1764,0.6584,0.02513,4732,181
Virginia,VA,St Stephens Church,23148,4107,878,56773,1031,735,0.61037,0.0778,2507,320
Virginia,VA,West Point,23181,2999,855,47486,1154,468,0.52793,0.16909,1583,507
Virginia,VA,King George,22485,4092,1069,92252,1708,784,0.58447,0.06576,2392,269
Virginia,VA,King George,22485,2790,986,87764,2115,528,0.66493,0.03993,1855,111
Virginia,VA,King William,23086,4024,1194,63432,1380,878,0.71072,0.0815,2860,328
Virginia,VA,West Point,23181,3391,937,79949,1652,613,0.67273,0.08221,2281,279
Virginia,VA,Lancaster,22503,3612,960,65772,1255,460,0.58824,0.11059,2125,399
Virginia,VA,Kilmarnock,22482,3618,879,66628,1437,552,0.56822,0.14953,2056,541
Virginia,VA,Dryden,24243,3151,484,35286,789,255,0.6266,0.09215,1974,290
Virginia,VA,Pennington Gap,24277,4867,543,41695,846,345,0.39224,0.1607,1909,782
Virginia,VA,Ewing,24248,4404,561,39318,801,399,0.52473,0.13495,2311,594
Virginia,VA,Lovettsville,20180,4255,1998,132411,2572,969,0.69791,0.0893,2970,380
Virginia,VA,Lovettsville,20180,3560,1694,128912,2415,976,0.70887,0.08188,2524,291
Virginia,VA,Round Hill,20141,4787,1718,144649,2808,1098,0.62946,0.05099,3013,244
Virginia,VA,Leesburg,20176,5034,1212,147767,2440,1161,0.59389,0.05668,2990,285
Virginia,VA,Leesburg,20176,7625,2529,154130,2622,1860,0.76612,0.04835,5842,369
Virginia,VA,Leesburg,20176,5959,1354,48436,1407,425,0.53348,0.06609,3179,394
Virginia,VA,Leesburg,20176,6172,1521,95335,2356,875,0.64483,0.03119,3980,193
Virginia,VA,Leesburg,20176,2887,1261,66597,1564,418,0.39073,0.20717,1128,598
Virginia,VA,Leesburg,20175,7769,1540,127700,2415,1942,0.64604,0.04624,5019,359
Virginia,VA,Purcellville,20132,6562,1289,133154,2863,1323,0.58794,0.07434,3858,488
Virginia,VA,Aldie,20105,2280,1117,134328,2809,418,0.51871,0.07685,1183,175
Virginia,VA,Ashburn,20147,5625,1341,128391,2625,1255,0.68399,0.05249,3847,295
Virginia,VA,Leesburg,20176,5072,2589,188684,3735,1321,0.67298,0.05363,3413,272
Virginia,VA,Ashburg,20147,4658,3657,199174,3354,1069,0.80616,0.02439,3755,114
Virginia,VA,Ashburn,20147,5727,1784,136295,2251,984,0.56973,0.02283,3263,131
Virginia,VA,Ashburn,20147,2315,1789,94425,2446,281,0.73633,0.06804,1705,158
Virginia,VA,Ashburn,20147,3022,1453,140289,2690,655,0.67745,0.07941,2047,240
Virginia,VA,Ashburn,20147,6160,2229,166081,2570,1440,0.61397,0.05025,3782,310
Virginia,VA,Ashburn,20147,5819,1721,130874,2725,937,0.57538,0.12021,3348,700
Virginia,VA,Ashburn,20148,7421,1735,134845,2801,1398,0.66701,0.03272,4950,243
Virginia,VA,Ashburn,20148,6506,2175,185828,3334,1514,0.78297,0.01083,5094,70
Virginia,VA,Ashburn,20148,6151,1776,178907,2922,1439,0.76704,0.0358,4718,220
Virginia,VA,Leesburg,20175,6548,2031,190356,3599,1592,0.75614,0.03731,4951,244
Virginia,VA,Ashburn,20148,8786,2147,162852,2757,2313,0.74808,0.029,6573,255
Virginia,VA,Sterling,20165,6275,1518,153523,2288,1520,0.66235,0.04554,4156,286
Virginia,VA,Sterling,20165,4735,2557,166201,2626,1194,0.7047,0.06537,3337,310
Virginia,VA,Sterling,20164,5972,1910,86344,1800,1133,0.5713,0.05713,3412,341
Virginia,VA,Sterling,20164,6124,1733,104007,2291,1122,0.53861,0.04656,3298,285
Virginia,VA,Potomac Falls,20165,4186,1694,115022,2376,1032,0.60984,0.08523,2553,357
Virginia,VA,Sterling,20165,4398,2275,168890,2438,1197,0.64673,0.06738,2844,296
Virginia,VA,Sterling,20165,6786,2025,140687,2674,1741,0.72336,0.03092,4909,210
Virginia,VA,Sterling,20165,3248,1740,66529,2368,114,0.53344,0.0638,1733,207
Virginia,VA,Sterling,20164,6251,1705,106216,2106,1262,0.49712,0.05505,3107,344
Virginia,VA,Sterling,20164,4286,1723,105712,1994,1006,0.53026,0.11711,2273,502
Virginia,VA,Sterling,20164,6473,1593,77540,2183,1511,0.46779,0.08641,3028,559
Virginia,VA,Aldie,20105,6741,2178,155641,2613,1813,0.74451,0.01982,5019,134
Virginia,VA,South Riding,20152,10417,2274,149567,2764,2427,0.71842,0.07596,7484,791
Virginia,VA,Aldie,20105,8957,2688,156759,3133,2115,0.75299,0.039,6745,349
Virginia,VA,Ashburn,20148,9001,3178,204854,3655,2156,0.81555,0.04523,7341,407
Virginia,VA,Mineral,23117,3936,972,68097,1418,701,0.54545,0.07776,2147,306
Virginia,VA,Mineral,23117,6173,961,59477,1532,1402,0.55578,0.09926,3431,613
Virginia,VA,Keysville,23947,3957,620,55063,964,637,0.57242,0.14673,2265,581
Virginia,VA,Mathews,23109,5158,1195,75114,1359,832,0.68837,0.0767,3551,396
Virginia,VA,Mathews,23109,3722,685,81227,1115,771,0.7069,0.06641,2631,247
Virginia,VA,South Hill,23970,6134,758,51737,1040,757,0.57465,0.06573,3525,403
Virginia,VA,Chase City,23924,5745,528,38616,935,748,0.43992,0.15987,2527,918
Virginia,VA,Skipwith,23968,1878,715,53711,1140,346,0.60054,0.11066,1128,208
Virginia,VA,Skipwith,23968,2742,466,52175,1118,334,0.40262,0.14178,1104,389
Virginia,VA,Clarksville,23927,3584,658,54726,1019,558,0.57452,0.04013,2059,144
Virginia,VA,Saluda,23149,3645,760,59108,1465,664,0.51187,0.14668,1866,535
Virginia,VA,Locust Hill,23092,2811,763,62578,1292,498,0.62424,0.12642,1755,355
Virginia,VA,Blacksburg,24060,8323,NaN,NaN,NaN,NaN,0.00196,0,16,0
Virginia,VA,Blacksburg,24060,5622,995,58243,1396,188,0.2289,0.03856,1287,217
Virginia,VA,Blacksburg,24060,7513,1055,53438,1792,277,0.14835,0.02836,1115,213
Virginia,VA,Blacksburg,24060,6362,828,100268,1821,796,0.44076,0.04069,2804,259
Virginia,VA,Christiansburg,24073,4720,831,60143,1320,855,0.58133,0.1048,2744,495
Virginia,VA,Christiansburg,24073,4831,768,74197,1422,963,0.61555,0.13971,2974,675
Virginia,VA,Christiansburg,24073,7586,934,78000,1393,1669,0.60069,0.06806,4557,516
Virginia,VA,Blacksburg,24060,3483,538,80059,1651,790,0.67769,0.06355,2360,221
Virginia,VA,Lovingston,22949,5596,776,60355,1093,943,0.50219,0.15734,2810,880
Virginia,VA,Lovingston,22949,4345,715,51915,1306,628,0.52104,0.1366,2264,594
Virginia,VA,Quinton,23141,5464,1030,91751,1602,1356,0.62205,0.10443,3399,571
Virginia,VA,New Kent,23124,9517,882,79624,1890,2118,0.64306,0.09835,6120,936
Virginia,VA,Machipongo,23405,3511,722,53108,1254,434,0.54084,0.06302,1899,221
Virginia,VA,Cape Charles,23310,4043,736,51159,1084,525,0.53966,0.12271,2182,496
Virginia,VA,Heathsville,22473,3141,871,63532,1421,733,0.70373,0.05892,2210,185
Virginia,VA,Lancaster,22503,5623,712,67863,1584,1160,0.70898,0.07683,3987,432
Virginia,VA,Blackstone,23824,5914,809,50347,1043,704,0.44949,0.13861,2658,820
Virginia,VA,Crewe,23930,2845,890,66708,1360,586,0.59466,0.08606,1692,245
Virginia,VA,Locust Grove,22508,10767,1318,85556,1635,2605,0.61877,0.07666,6662,825
Virginia,VA,Orange,22960,5044,782,39933,1047,620,0.52044,0.08883,2625,448
Virginia,VA,Gordonsville,22942,6653,803,72809,1495,1001,0.54818,0.13648,3647,908
Virginia,VA,Rileyville,22650,4191,734,52571,1225,614,0.51594,0.1221,2162,512
Virginia,VA,Woolwine,24185,5071,508,44096,802,705,0.52923,0.16615,2684,843
Virginia,VA,Critz,24082,3927,519,44149,895,607,0.63312,0.17643,2486,693
Virginia,VA,Gretna,24557,4211,372,47720,1044,679,0.56995,0.16339,2400,688
Virginia,VA,Chatham,24531,4000,544,48769,869,654,0.55784,0.12296,2231,492
Virginia,VA,Chatham,24531,4801,625,49775,879,763,0.40326,0.15838,1936,760
Virginia,VA,Gretna,24557,1935,483,46959,838,245,0.58036,0.06888,1123,133
Virginia,VA,Blairs,24527,2562,461,53758,922,430,0.59555,0.06775,1526,174
Virginia,VA,Ringgold,24586,6232,706,47535,968,1224,0.60439,0.14299,3767,891
Virginia,VA,Dry Fork,24549,4767,693,59578,1029,906,0.70339,0.05342,3353,255
Virginia,VA,Ringgold,24586,4157,633,50422,992,589,0.6863,0.04353,2853,181
Virginia,VA,Powhatan,23139,5359,1026,90013,1688,1218,0.68436,0.05121,3667,274
Virginia,VA,Powhatan,23139,9119,958,90615,1519,2290,0.65889,0.06534,6008,596
Virginia,VA,Powhatan,23139,4634,783,83427,1431,1195,0.66718,0.08436,3092,391
Virginia,VA,Farmville,23901,3486,908,58054,1026,587,0.62919,0.12807,2193,446
Virginia,VA,Farmville,23901,1733,781,59954,2249,4,0.03612,0,63,0
Virginia,VA,Prince George,23875,4916,1192,93903,1584,794,0.65876,0.07964,3238,392
Virginia,VA,Woodbridge,22191,4418,1739,70600,1603,650,0.36492,0.11138,1612,492
Virginia,VA,Woodbridge,22191,5058,1383,54098,1774,139,0.60208,0.10016,3045,507
Virginia,VA,Woodbridge,22193,6575,1176,61528,1549,608,0.45528,0.11985,2993,788
Virginia,VA,Woodbridge,22193,5193,1400,83956,2164,610,0.70337,0.04278,3653,222
Virginia,VA,Woodbridge,22191,7524,1391,66918,1655,779,0.61152,0.04084,4601,307
Virginia,VA,Woodbridge,22191,6218,1578,85903,2078,1223,0.531,0.06853,3302,426
Virginia,VA,Woodbridge,22191,5924,2626,137350,2769,1503,0.61301,0.07013,3631,415
Virginia,VA,Woodbridge,22191,7311,1373,78984,1963,1151,0.5849,0.07238,4276,529
Virginia,VA,Triangle,22172,5565,1216,53096,1402,454,0.44,0.09243,2449,514
Virginia,VA,Woodbridge,22193,4310,2266,144468,2092,998,0.67797,0.11488,2922,495
Virginia,VA,Woodbridge,22193,5490,2009,147577,2337,1313,0.71984,0.06209,3952,341
Virginia,VA,Dumfries,22026,3043,1723,117299,2112,921,0.69575,0.08194,2117,249
Virginia,VA,Quantico,22134,6469,1740,58931,1266,26,0.47971,0.01365,3103,88
Virginia,VA,Woodbridge,22192,3230,1863,109963,1876,650,0.59812,0.0688,1932,222
Virginia,VA,Woodbridge,22193,4431,1653,69349,1631,894,0.48556,0.06619,2152,293
Virginia,VA,Woodbridge,22192,6326,1787,96502,1780,1494,0.61031,0.09043,3861,572
Virginia,VA,Woodbridge,22192,4074,3020,142602,2305,939,0.60643,0.03639,2471,148
Virginia,VA,Woodbridge,22192,4633,1721,105096,1900,939,0.57942,0.08039,2684,372
Virginia,VA,Manassas,20111,6168,1441,148839,2732,1317,0.59222,0.02797,3653,173
Virginia,VA,Manassas,20112,6928,2249,160751,2472,1660,0.6495,0.05367,4500,372
Virginia,VA,Manassas,20112,2759,2251,138396,2655,654,0.62357,0.04664,1720,129
Virginia,VA,Woodbridge,22192,3419,2204,150430,2449,801,0.67798,0.0298,2318,102
Virginia,VA,Woodbridge,22192,3624,1623,89310,1953,586,0.58298,0.0396,2113,144
Virginia,VA,Manassas,20110,2388,1334,120738,2164,564,0.60431,0.10544,1443,252
Virginia,VA,Nokesville,20181,3041,1037,111272,2247,689,0.61223,0.02261,1862,69
Virginia,VA,Manassas,20109,6083,1345,65719,1552,657,0.48722,0.1126,2964,685
Virginia,VA,Manassas,20109,8306,2973,144575,2800,1768,0.74131,0.03178,6157,264
Virginia,VA,Bristow,20136,5196,2234,131065,2376,1109,0.64209,0.06781,3336,352
Virginia,VA,Bristow,20136,5205,2724,130194,2573,1181,0.68056,0.07186,3542,374
Virginia,VA,Gainesville,20155,5666,2191,161366,3030,1321,0.61281,0.09245,3472,524
Virginia,VA,Haymarket,20169,7448,2575,188148,2935,1523,0.59197,0.05215,4409,388
Virginia,VA,Gainesville,20155,5306,2426,107264,2110,1193,0.65692,0.06981,3486,370
Virginia,VA,Gainesville,20155,2748,1879,125962,2195,632,0.69369,0.03103,1906,85
Virginia,VA,Haymarket,20169,4711,1752,117256,2478,976,0.61972,0.06749,2920,318
Virginia,VA,Manassas,20108,5376,1313,141025,2567,1338,0.60747,0.07473,3266,402
Virginia,VA,Manassas,20108,2877,2576,145357,2685,836,0.8159,0.03347,2347,96
Virginia,VA,Manassas,20109,7728,1500,68961,1762,879,0.5084,0.05171,3929,400
Virginia,VA,Manassas,20111,4267,1504,74159,1670,583,0.47226,0.07556,2015,322
Virginia,VA,Manassas Park,20111,6583,1274,64033,1963,902,0.55088,0.09006,3626,593
Virginia,VA,Pulaski,24301,4374,626,53791,1070,698,0.63382,0.1103,2772,482
Virginia,VA,Pulaski,24301,4925,545,54031,1071,696,0.49272,0.21231,2427,1046
Virginia,VA,Hiwassee,24347,2915,659,67064,1004,508,0.56373,0.14461,1643,422
Virginia,VA,Dublin,24084,0,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!
Virginia,VA,Dublin,24084,0,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!
Virginia,VA,Washington,22747,2838,974,61804,1739,606,0.662,0.07337,1879,208
Virginia,VA,Warsaw,22572,4626,754,49297,1031,707,0.62412,0.07216,2887,334
Virginia,VA,Roanoke,24019,4656,995,70614,1226,1150,0.61768,0.0625,2876,291
Virginia,VA,Roanoke,24019,4259,988,73104,1256,823,0.65515,0.11887,2790,506
Virginia,VA,Salem,24153,6534,899,70575,1260,1475,0.62941,0.11853,4113,774
Virginia,VA,Roanoke,24018,7952,1008,79605,1642,1494,0.70768,0.09158,5627,728
Virginia,VA,Roanoke,24018,5714,924,79040,1150,695,0.5588,0.10787,3193,616
Virginia,VA,Roanoke,24014,5633,988,88770,1361,1116,0.64154,0.11934,3614,672
Virginia,VA,Roanoke,24014,3820,986,56614,1121,976,0.59727,0.13533,2282,517
Virginia,VA,Vinton,24179,3615,682,62684,1261,647,0.69008,0.13034,2495,471
Virginia,VA,Roanoke,24019,6240,1022,84056,1516,1510,0.71592,0.03652,4467,228
Virginia,VA,Fairfield,24435,3904,534,61523,1451,716,0.55391,0.11494,2162,449
Virginia,VA,Natural Bridge Station,24579,4307,820,53330,943,633,0.50664,0.12305,2182,530
Virginia,VA,Elkton,22827,3520,691,50650,1309,552,0.57649,0.13598,2029,479
Virginia,VA,Elkton,22827,4606,986,75095,1491,920,0.58273,0.07704,2684,355
Virginia,VA,Broadway,22815,3564,675,67407,1465,677,0.63571,0.10007,2266,357
Virginia,VA,Timberville,22853,6105,724,51923,1078,1040,0.53763,0.121,3282,739
Virginia,VA,Fulks Run,22830,2972,822,52055,1153,571,0.66743,0.10782,1984,320
Virginia,VA,Dayton,22821,4979,842,60134,1081,895,0.6093,0.05516,3034,275
Virginia,VA,Bridgewater,22812,6005,757,70246,1370,723,0.53206,0.0117,3195,70
Virginia,VA,Harrisonburg,22801,3358,899,53535,1200,556,0.54905,0.09652,1844,324
Virginia,VA,Penn Laird,22846,3644,1020,74635,1374,752,0.5969,0.14806,2175,540
Virginia,VA,Honaker,24260,2251,703,52035,733,225,0.57233,0.11404,1288,257
Virginia,VA,Castlewood,24224,3575,518,42196,813,299,0.49619,0.14256,1774,510
Virginia,VA,Gate City,24251,3716,509,49418,1022,544,0.57333,0.10733,2130,399
Virginia,VA,Hiltons,24258,3718,537,57402,916,557,0.63576,0.1074,2364,399
Virginia,VA,Gate City,24251,3764,579,42553,934,552,0.58413,0.12348,2199,465
Virginia,VA,Strasburg,22657,8611,935,66117,1320,1552,0.55102,0.14016,4745,1207
Virginia,VA,Woodstock,22664,3016,961,59774,1218,622,0.57913,0.08193,1747,247
Virginia,VA,Woodstock,22664,2393,682,70875,1202,546,0.56454,0.08434,1351,202
Virginia,VA,Woodstock,22664,3820,586,62125,1551,675,0.59896,0.12459,2288,476
Virginia,VA,Mt. Jackson,22842,4635,738,56658,1144,594,0.56985,0.08981,2641,416
Virginia,VA,Quicksburg,22847,4860,758,62956,1239,800,0.64254,0.10497,3123,510
Virginia,VA,Marion,24354,4086,582,48350,1055,599,0.54071,0.1473,2209,602
Virginia,VA,Sugar Grove Va,24375,2385,577,49380,936,170,0.4973,0.15108,1186,360
Virginia,VA,Marion,24354,3119,457,45718,830,336,0.51223,0.16969,1598,529
Virginia,VA,Chilhowie,24319,4812,616,54589,892,733,0.62152,0.07192,2991,346
Virginia,VA,Marion,24354,4763,706,47903,890,658,0.61273,0.15385,2918,733
Virginia,VA,Sedley,23878,4221,748,66550,1435,838,0.59187,0.10245,2498,432
Virginia,VA,Capron,23829,2697,918,56498,964,415,0.6087,0.05739,1642,155
Virginia,VA,Courtland,23837,6353,723,56033,1254,981,0.55682,0.07309,3537,464
Virginia,VA,Fredericksburg,22407,5167,1552,98282,1930,1170,0.60334,0.05641,3117,291
Virginia,VA,Fredericksburg,22407,4152,1121,53360,1751,423,0.544,0.09455,2259,393
Virginia,VA,Fredericksburg,22407,3511,1512,71114,1630,480,0.54996,0.06662,1931,234
Virginia,VA,Fredericksburg,22407,2786,1749,99659,1695,643,0.48097,0.14275,1340,398
Virginia,VA,Fredericksburg,22407,5627,1579,96721,1709,1277,0.73575,0.04491,4140,253
Virginia,VA,Fredericksburg,22408,4971,1400,78246,1746,930,0.54974,0.08571,2733,426
Virginia,VA,Fredericksburg,22408,5092,1207,111679,2077,996,0.57518,0.03499,2929,178
Virginia,VA,Fredericksburg,22408,4768,1598,104398,1828,934,0.70528,0.03084,3363,147
Virginia,VA,Fredericksburg,22407,4478,1298,72332,1410,806,0.47307,0.04574,2118,205
Virginia,VA,Fredericksburg,22407,6036,1446,111193,1963,1578,0.60907,0.086,3676,519
Virginia,VA,Fredericksburg,22407,3944,1681,83482,1667,793,0.66245,0.10586,2613,418
Virginia,VA,Spotsylvania,22553,6349,1382,94676,1938,852,0.57038,0.08592,3621,546
Virginia,VA,Spotsylvania,22553,4469,1572,111461,1742,1000,0.61948,0.06908,2768,309
Virginia,VA,Spotsylvania,22553,4061,1177,72396,1563,801,0.61793,0.10807,2509,439
Virginia,VA,Spotsylvania,22551,3789,1420,68804,1763,950,0.59104,0.08377,2239,317
Virginia,VA,Spotsylvania,22553,3540,1518,77833,1446,689,0.61943,0.083,2193,294
Virginia,VA,Spotsylvania,22553,5245,1396,117118,2066,1290,0.66428,0.077,3484,404
Virginia,VA,Spotsylvania,22553,2757,1740,80094,1548,653,0.59982,0.06839,1654,189
Virginia,VA,Stafford,22554,3318,1399,134641,2179,834,0.6968,0.09875,2312,328
Virginia,VA,Stafford,22554,5811,1303,102905,2358,1322,0.53907,0.08477,3133,493
Virginia,VA,Stafford,22554,2225,1781,41459,NaN,NaN,0.31274,0.0103,696,23
Virginia,VA,Stafford,22556,6169,1926,113191,2057,1648,0.58758,0.08479,3625,523
Virginia,VA,Stafford,22556,8299,1443,65998,2013,1329,0.66232,0.05257,5497,436
Virginia,VA,Stafford,22554,4382,1264,98776,2170,713,0.70112,0.03841,3072,168
Virginia,VA,Stafford,22554,4540,1653,114153,2026,979,0.70881,0.0434,3218,197
Virginia,VA,Stafford,22554,2511,2405,163349,2334,568,0.65625,0.02117,1648,53
Virginia,VA,Stafford,22556,4040,1760,94491,1833,732,0.50479,0.09302,2039,376
Virginia,VA,Hartwood,22406,4164,929,131158,2278,928,0.58006,0.09443,2415,393
Virginia,VA,Fredericksburg,22406,9911,1281,121979,2186,1894,0.60861,0.06034,6032,598
Virginia,VA,Falmouth,22405,6257,1408,93949,1892,1095,0.61326,0.05092,3837,319
Virginia,VA,Falmouth,22405,6568,1857,111928,2007,1593,0.65741,0.03802,4318,250
Virginia,VA,Fredericksburg,22405,2146,1461,106549,2033,437,0.6096,0.08506,1308,183
Virginia,VA,King George,22485,1586,1211,86038,1683,356,0.60619,0.09292,961,147
Virginia,VA,Williamsburg,23135,3256,823,63378,1138,558,0.58748,0.13483,1913,439
Virginia,VA,Dendron,23839,3567,828,63316,1234,729,0.57405,0.11266,2048,402
Virginia,VA,Sussex,23884,1802,613,47649,1111,256,0.70732,0.0784,1275,141
Virginia,VA,Sussex,23884,3593,931,62940,1144,299,0.25738,0.11124,925,400
Virginia,VA,Disputanta,23842,2004,811,43284,1128,249,0.53382,0.125,1070,251
Virginia,VA,Dendron,23839,1427,756,46005,1280,147,0.53756,0.05399,767,77
Virginia,VA,Boissevain,24606,3186,464,41191,873,268,0.43485,0.18737,1385,597
Virginia,VA,Richlands,24614,3979,571,46283,1009,551,0.60546,0.12961,2409,516
Virginia,VA,Raven,24639,2933,379,44789,862,388,0.53015,0.15904,1555,466
Virginia,VA,Cedar Bluff,24609,4494,594,50409,970,672,0.59318,0.11666,2666,524
Virginia,VA,Tazewell,24651,3060,590,65392,1222,416,0.52581,0.14615,1609,447
Virginia,VA,Richlands,24641,4185,642,47940,1036,606,0.64837,0.13148,2713,550
Virginia,VA,Front Royal,22630,2807,1014,106856,1975,659,0.65636,0.16065,1842,451
Virginia,VA,Front Royal,22630,4334,834,55454,1202,690,0.46794,0.14797,2028,641
Virginia,VA,Front Royal,22630,2971,797,76383,1399,631,0.61643,0.10048,1831,299
Virginia,VA,Bristol,24202,7153,596,58719,1109,1171,0.57829,0.13396,4137,958
Virginia,VA,Bristol,24201,5892,791,60202,901,1155,0.65187,0.10871,3841,641
Virginia,VA,Abingdon,24212,2102,835,89007,1464,503,0.74539,0.07488,1567,157
Virginia,VA,Abingdon,24210,3187,685,65234,1140,597,0.59608,0.08591,1900,274
Virginia,VA,Abingdon,24210,4060,620,67037,1012,561,0.53989,0.12837,2192,521
Virginia,VA,Abingdon,24210,3891,493,46961,854,356,0.42899,0.1645,1669,640
Virginia,VA,Meadowview,24361,4134,625,64962,1315,625,0.72339,0.07797,2990,322
Virginia,VA,Meadowview,24361,2892,726,60155,1098,370,0.35082,0.09945,1015,288
Virginia,VA,Damascus,24236,2930,620,47483,893,502,0.65063,0.13165,1906,386
Virginia,VA,Hague,22469,4828,1112,44548,1261,796,0.53279,0.11183,2572,540
Virginia,VA,Montross,22520,3778,949,74163,1309,482,0.50954,0.08333,1925,315
Virginia,VA,Pound,24279,2028,580,43264,988,318,0.66329,0.08333,1345,169
Virginia,VA,Wise,24293,4065,614,57419,932,595,0.5376,0.12119,2185,493
Virginia,VA,Appalachia,24216,2838,561,37650,805,234,0.50045,0.10045,1420,285
Virginia,VA,Big Stone Gap,24219,3667,673,52164,1000,513,0.57551,0.1381,2110,506
Virginia,VA,Wise,24293,4822,676,70574,1006,743,0.58029,0.06569,2798,317
Virginia,VA,Coeburn,24230,5085,555,47497,938,479,0.52026,0.12865,2646,654
Virginia,VA,Austinville,24312,4989,660,51236,854,683,0.60765,0.14437,3032,720
Virginia,VA,Yorktown,23693,6729,1703,107147,1896,1180,0.68231,0.06827,4591,459
Virginia,VA,Langley A F B,23665,6150,1399,53582,1351,265,0.66599,0.04808,4096,296
Virginia,VA,Yorktown,23692,5584,1931,107592,2108,1305,0.71834,0.03178,4011,177
Virginia,VA,Newport News,23608,4730,1381,84065,1632,1084,0.63204,0.06253,2990,296
Virginia,VA,Seaford,23696,3474,1792,97108,1864,774,0.61915,0.11915,2151,414
Virginia,VA,Williamsburg,23188,3299,1267,75793,1502,630,0.54872,0.07668,1810,253
Virginia,VA,Alexandria,22311,3904,1678,46820,1406,7,0.45629,0.04254,1781,166
Virginia,VA,Alexandria,22304,4257,1119,38597,NaN,NaN,0.53143,0.13111,2262,558
Virginia,VA,Arlington,22206,3542,1577,66756,2725,197,0.53227,0.04931,1885,175
